tweets,Subjectivity,Polarity,Analysis
  Nugget. https//t.co/ZHRzq4NHKf,0.0,0.0,0
 And that’s why we are being boiled alive. Greedy inconsiderate non compassionate people who would rather kill off their future generations.😡,0.2625,0.05,1
"  Is it true ? No balls  ?? 

https//t.co/3wKyJB4Icn",0.65,0.35,1
"   №1 These are your liberal institutions!
No 2 there is nothing in the constitution that talks about the media like this. 

Is there anyone educated that works at PETA or just a bunch of bored housewives?",1.0,-0.5,-1
 No https//t.co/DgScrcvJBK,0.0,0.0,0
 nom nom https//t.co/KJrxhfylUz,0.0,0.0,0
 What is even sexual with milking a cow or goat?,0.5,0.18333333333333335,1
 Poor cats (,0.6,-0.4,-1
 _Sakurai  im pretty sure Roasted chicken is already a healing item in the game PETA,0.8097222222222221,-0.0625,-1
  Ñ,0.0,0.0,0
  Horror please justice,0.0,0.0,0
" _Paris Jeez... look at the number of crocodile and other reptile pens in this single facility!
Disgusting.

Humans can continue to be fascinated with Gold &amp; Silver, but it's the end of the road for covetting the skins of other living things HermesParis!
BanFur BanSkins",0.4910714285714286,-0.34263392857142855,-1
 https//t.co/5SgtHLaf58,0.0,0.0,0
  https//t.co/GSR9h2lHSA,0.0,0.0,0
 mmm https//t.co/epPF7eAu2B,0.0,0.0,0
"  eyyy peta look at this, this is your character https//t.co/41z53klAgQ",0.0,0.0,0
  💔,0.0,0.0,0
 💔,0.0,0.0,0
 https//t.co/Ul7ZOmKq7E,0.0,0.0,0
"  “My uncle works at Nintendo”
😨 https//t.co/Winymu6NgY",0.0,0.0,0
 https//t.co/2FHpRbRxfP,0.0,0.0,0
  https//t.co/xOt4sIkLsH,0.0,0.0,0
 https//t.co/SgWVMnqoCs,0.0,0.0,0
  nugget biscuit nugget in a biscuit nugget biscuit nugget in a biscuit nugget biscuit nugget in a biscuit dip it all in mashed potatoes,0.0,0.0,0
 can you block me 🥺,0.0,0.0,0
  mario can make that little shit a roast in 5 seconds.,0.65,-0.19375,-1
 does your food contain nuts? 😀,0.0,0.0,0
 Not the alligators fault. Any animal kept in such confined circumstances would understandably react against its tormentor,0.5,0.0,0
 _danni https//t.co/PvI53rM2w3,0.0,0.0,0
" Bullshit, 20 meat &amp; dairy companies emit wayyyyyy less greenhouse gases than 20 coal &amp; oil companies with their oil rigs and coal fired power plants

Also i love eating meat troll",0.3333333333333333,0.16666666666666669,1
  STOP this cruelty against life!!!!,0.0,0.0,0
 None of the animals you guys kill deserve it either,0.0,0.0,0
" they should release those wild animals free instead of capturing them in a small cage for their whole life.

there is a level of patience in every living being.",0.5,0.1125,1
  Yum https//t.co/8LBuFWsmNr,0.0,0.0,0
 acknowledge  you cowards.,0.0,0.0,0
 Nah I'd rather sit at the dinner table and eat my t-bone steak,0.0,0.0,0
"  Hey look, animal abusers got added to the game, cool!",0.525,0.01874999999999999,1
  Cringe!,0.0,0.0,0
 Evil. 😔,1.0,-1.0,-1
 remember this ? Or are you going to not reply? And pretend it never happened like you did in 2014 I find it funn that   likes you dose she know how meany animals you have killed or are you hiding it from her as well https//t.co/QI8sKKJ4yx,0.0,-0.2,-1
 💔,0.0,0.0,0
 will you admit that you don't give a shit about animals?,0.8,-0.2,-1
 Signed,0.0,0.0,0
 why in 2014 did u kill a dog and brake the law by doing so when will you stop killing ?,0.0,0.0,0
 https//t.co/z2EGDwP6Wj,0.0,0.0,0
 Idiot cruel human,0.6333333333333334,-0.6,-1
  no tiene derecho  a ser feminista marxista nibudista ni hippie rockera por juntarse con productores machirulosperiodistas hablemostodohoy que se jactan en radio de preparar asados en cantidad promoviendo mataderos. una feminista no apoya lo que provenga de esclavitud,0.0,0.0,0
 it’s funny how you block people who disagree with you it’s almost like ignoring people you disagree with it’s a normal thing. Glad I could offend you! Also I’ll sit here and eat a steak while you keep killing dogs you’ve stolen from peoples yards.,0.8833333333333333,0.3416666666666666,1
 i just ate some NON vegan cheese yum😋😋,0.0,0.0,0
 😭 https//t.co/QX3ePHDvdf,0.0,0.0,0
 https//t.co/dS2Zrh1fQg,0.0,0.0,0
  https//t.co/bzvq6rc30s,0.0,0.0,0
 👏👏🤗🤗,0.0,0.0,0
  You guys are a joke to every country out in the world lol,0.7,0.8,1
 https//t.co/SAAJm9fkj4,0.0,0.0,0
" I love eating meat, it’s delicious😋",0.6,0.5,1
   https//t.co/DspRf1tDzB . why you go to sleep when eid is celebrated.,0.75,0.35,1
  What is thi this is very bas_😭😭😭😭 แบนมดดํา HerYerMaltepeHerYerDirenis  𐄡ℙ𝕝𝕖𝕒𝕤𝕖 𝕗𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕒𝕟𝕕 𝕝𝕚𝕜𝕖 𝕞𝕪 𝕡𐄪,0.3,0.2,1
   ShutDownMonkeyLabs,0.0,0.0,0
  Beef its whats for dinner https//t.co/Fgcb9aF9UY,0.0,0.0,0
 https//t.co/LRZrVbplhY,0.0,0.0,0
 it's sad,1.0,-0.5,-1
  https//t.co/zVrTqgaIaA,0.0,0.0,0
   Why is there no dislike button,0.0,0.0,0
 https//t.co/LCLav2MvNN,0.0,0.0,0
 I love eating meat,0.6,0.5,1
  🙏😭😭😭🆘️🆘️,0.0,0.0,0
" Your reputation has sort of consumed your movement. Even if it’s false, it’s tough to continue like this. This, um… pretentious behaviour of yours may just help to further that possibly false image of your underlying apathy for animals and people, in the form of euthanization.",0.6466666666666667,-0.2977777777777778,-1
 I love eating meat,0.6,0.5,1
"  What a beautiful creature, why anyone would purposely hurt this sweetheart is beyond me. People can be so cruel",1.0,-0.07500000000000001,-1
 👏👏👏🤗🤗❤,0.0,0.0,0
 I love eating meat,0.6,0.5,1
 https//t.co/E4wrwBsByx,0.0,0.0,0
  Monke ooga booga,0.0,0.0,0
 I'd rather see Colonel KFC as a fighter instead. https//t.co/i3jMTxUbfa,0.0,0.0,0
 Excellent job 👍. Thank you Activists. Such selfless and empathetic humans exist. Ty for being their voice. Tweeted and shared of course.❤️❤️,0.75,0.5,1
 Can I get a link to the group?,0.0,0.0,0
 8.3 million people in New York so around 900k go to the tracks?,0.45454545454545453,0.13636363636363635,1
  Problem with the alternative burgers is that they are grilled on the same grill as meat. 🤷🏻‍♂️,0.125,0.0,0
  Poor little Angel.,0.55,-0.29375,-1
"  After Operation Paperclip, nazism moved to the USA !!!",0.0,0.0,0
  Not a nugget vs Duck hunt duo,0.0,0.0,0
  Yo man ngl this made me hungry for some nuggies anybody else want some https//t.co/Dz5hd9reOn,0.0,0.0,0
  https//t.co/UTDqOikb8Q,0.0,0.0,0
 hi I am once again asking if you like fire emblem,0.0,0.0,0
  Does it look like he’s going to be in smash   Sakurai no fuck no    Everybody else good understandable now waluigi?,0.6000000000000001,0.44999999999999996,1
" 
No. Just No. what’s next, Every character becomes a vegan or a vegetarian? https//t.co/xQVVGRhxN7",0.0,0.0,0
 rate my grill https//t.co/RLVgFQZ3i3,0.0,0.0,0
  Lmao like Bruh video games kill animals lmao,1.0,0.6,1
  Go to PETA site you will find the petition,0.0,0.0,0
" Animals; not just for transportation, tou can eat them too!",0.0,0.0,0
  They should add it as a healing item for your character. https//t.co/Ar8kJyxzNg,0.0,0.0,0
 hi peter I hope all is well today what is first on your agenda today,0.3333333333333333,0.25,1
  I'm just looking for a petition-site to sign...can't find it...,0.0,0.0,0
"  Absolutely sickening beyond belief! No animal from another species should ever be sacrificed for the most evil, violent, cruel, negligent, destructive species on Earth….the human! Vivisection must END!",0.7428571428571428,-0.5571428571428572,-1
 hello again peter can you stream fire emblem on https//t.co/NJL7eWldN0,0.0,0.0,0
" you're gonna make me act up 😳😳😳
unless you play fire emblem",0.0,0.0,0
 hi there do you want to play fire emblem with me,0.0,0.0,0
 hello Peter do you like fire emblem,0.0,0.0,0
" 
do you like fire emblem",0.0,0.0,0
" Anyone who eats the flesh, secretions, or wears the skin, fur, wool, silk, of non-human animals, or eats and uses the down of birds etc, needs to consider their individual complicity in the genocide of trillions of innocent lives, annually, and STOP🛑!",0.46296296296296297,0.15648148148148147,1
  Can't wait 'till we get the echo fighter https//t.co/FMBMXpLBZx,0.0,0.0,0
" All animal murder and torture must end.  Also, the Mossad and CIA carried out the 9-11 attacks. All corporate government officials must be punished for their treason",0.0,0.0,0
  💙 💙 💙 💙,0.0,0.0,0
 rate my lunch https//t.co/4FAHQYAe3v,0.0,0.0,0
  ah yes. now we can beat the animal in a game. https//t.co/kg7CGTzBne,0.4,-0.4,-1
 would they be empty because you killed them all?,0.25,-0.15000000000000002,-1
 _Sakurai  doesn't,0.0,0.0,0
 ily &lt;33333,0.0,0.0,0
 ratio,0.0,0.0,0
 What percentage of people go to any other professional sporting events in NY?,0.2375,-0.012499999999999997,-1
  https//t.co/uqDcNNWijp,0.0,0.0,0
 https//t.co/vnoDOvyJWb,0.0,0.0,0
 Shut his ass down by jailing him.,0.2888888888888889,-0.15555555555555559,-1
" 🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
"   🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
"  🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
" 🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
" _Paris 🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
" 🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
" 🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
"  🐕🐈🐖🐔 = 😋

😂🤣😂 👎🏿",0.0,0.0,0
 Oh yes harder daddy,0.0,-0.1,-1
 🤣 https//t.co/TmnchWAgYx,0.0,0.0,0
 i said that because i have never tasted vegan burgers,0.0,0.0,0
 Listen i may have said a burger is tasty but i dont eat meat as i get sick from it ok,0.6785714285714286,-0.10714285714285715,-1
  https//t.co/uSeFMLNISc,0.0,0.0,0
" You people clearly don't understand the definition of the word ""help""",0.3833333333333333,0.10000000000000002,1
"  ""Welcome to PETA where we abuse and murder animals for their own safety. Take a look at this image we made ourselves. It's a dead animal. Doesn't it make you sad? Donate to us now so that we can kidnap your dog and kill it in front of you.""",0.825,0.175,1
   voice out against this animal cruelty! https//t.co/u0Q2NZsNM4,0.0,0.0,0
 _Paris Why on earth does anyone want a dead animal handbag?,0.4,-0.2,-1
"  Thank you nintendo, I will have a snack for my charater to eat in game https//t.co/F2419WAGjS",0.4,-0.4,-1
"  literally what do you think you are going to accomplish by doing this
you are literally not going to accomplish anything by doing this",0.0,0.0,0
  🙏🙏🙏🙏,0.0,0.0,0
" should take action on this...

https//t.co/yZfEisd4KI",0.1,0.1,1
,0.0,0.0,0
  https//t.co/TEmiqT1avh,0.0,0.0,0
" vs , who is the winner of irrelevancy and baselessness?",0.0,0.0,0
 _Sakurai  https//t.co/0zg26SvcDk,0.0,0.0,0
 _Sakurai  https//t.co/GhUq2LNcpG,0.0,0.0,0
" I'm unfollowing, make better tweets",0.5,0.5,1
 Great! I’m just wondering if I’ve left my steak on the grill to long? Or maybe its not long enough?? https//t.co/pcm99eu7Y2,0.41,0.195,1
  https//t.co/abO1vERt5M,0.0,0.0,0
 _Sakurai  DO IT! i would love to beat on this mascot in the games,0.6,0.5,1
  So wait you wanna associate a character with other characters that hurt animals? Does that make sense to anyone?,0.375,-0.125,-1
 They could if they got the chance,0.0,0.0,0
" _Sakurai  I said it once and i will say it again cause you hid it like cowards, Nintendo won't add shit from you after you insulted em with pokemon black and blue, Mario kills Tanooki and more.",0.45833333333333337,0.033333333333333326,1
"  Zz v,""*,",0.0,0.0,0
  i think nintendo dont want anything to do with organization that kill animals.,0.0,0.0,0
 you'll stop the second the us forever stamps you as a slaughterhouse with no way to reverse it,0.0,0.0,0
 this proves that peta has yet to see a horse,0.0,0.3,1
 Chicken Burger,0.95,-0.6,-1
   Anyone craving Big Macs? https//t.co/H3oVWr5ZrO,0.1,0.0,0
" tRoLLs WAnt uS to Stop helPiNG animaLS 🙄

BUT we’lL JUsT WoRk twicE aS HARd 💅 https//t.co/j8Tbc4VU6y",0.5416666666666666,-0.2916666666666667,-1
  Au les gros fils de pute mettre un poussin pour qu'il se fasse latter la gueule et devienne une nugget gg,0.0,0.0,0
 why do you hate/kill dogs and cats but love pigs chickens and donkeys,0.6,0.5,1
  https//t.co/uAUUq2x9zH,0.0,0.0,0
 Don’t care + ratio + plus the animals deserved it,0.0,0.0,0
  Are you supporting the violence of animals then? 🤣,0.25,0.25,1
 Good luck all the way!,0.6000000000000001,0.875,1
 https//t.co/EJJXleYahH,0.0,0.0,0
"  I don't see any sources for your claims like ""funded by KFC"" in your article.

Where have you gotten those claims from?",0.0,0.0,0
 Animals are vehicles sadly,1.0,-0.5,-1
   https//t.co/OmDaa4ifI0,0.0,0.0,0
  https//t.co/eO1cjElpbc,0.0,0.0,0
 https//t.co/8mnMC06EZx,0.0,0.0,0
 https//t.co/XOWPoRUAjQ,0.0,0.0,0
  Weird https//t.co/lhbsnHhdtM,1.0,-0.5,-1
 Weird https//t.co/R2SZwEqgBB,1.0,-0.5,-1
  Mmm tasty,0.0,0.0,0
  https//t.co/qmaLq4D1Mg,0.0,0.0,0
  🥩hey🍖peta🍗could🥓you🍗maybe🐥stfu🍗🍗🍗,0.0,0.0,0
  You think this is gonna fly after you shit on mario aka their mascot for the tanooki suit powerup? Yeah you think we forgot about this? XD https//t.co/BEi7uFEWXo,0.8500000000000001,0.30000000000000004,1
 you is cringe,0.0,0.0,0
"  Witness...
The Golden Ratio! https//t.co/H1I0uFUlha",0.5,0.375,1
  Ratio'ed by Fried Chicken https//t.co/fnLCzoYTI2,0.95,-0.6,-1
 _Sakurai  Hang on. Since when did PETA start endorsing animal abuse?,0.0,0.0,0
  this is horrible elephants   https//t.co/ZVuk64REZB,1.0,-1.0,-1
 _Sakurai  Why? Seriously why? Is this what you’ve been reduced to? Taking a mascot who is supposed to promote kindness towards animals and putting it in a situation where it will be pummeled mercilessly by iconic video game characters.,0.5222222222222221,-0.07777777777777778,-1
  I worked for over 20 years in a government agency in which environmental conservation and wildlife protection were part of its mission.  has got to be the most flashy do nothing group of celebrities who want to feel like they’re doing something without actually doing it.,0.3666666666666667,0.0,0
"  Yoooo man i got the early access, poggers https//t.co/fvD385Y5Y2",0.3,0.1,1
" _Sakurai  The character has had no major impacts on anything. You made up a chicken, called it a gaming mascot and are trying to get it in despite sakurai saying multiple times that all the fighters are already planned. Not to mention you kill more animals in shelters than you help",0.4875,-0.032812499999999994,-1
" If this is what humans do , how can they be most intelligent specie on earth ? 😖💔😤😭",0.7,0.65,1
   🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗🍗,0.0,0.0,0
  Bro if that thing does make it to smash imma fucking slaughter that nugget and then roast it alive,0.6000000000000001,-0.25,-1
 watch happy tree friends.,1.0,0.8,1
 Heya  am I cute? https//t.co/xUDp34LMb5,1.0,0.5,1
"  Wow PETA you are so inspirational and smart and always for AnimalRights thank you! vegan veganism I want to share this video with you because it makes my day and I hope it makes yours as well 🥰
https//t.co/y5G6RJa9Z6",0.8809523809523809,0.2892857142857143,1
 No shit.  It’s in the title.,0.8,0.1,1
"  I play as link. Here's my victory snack. 

Wanna hear a joke? 

Why do peta and police get along?

Cause they both will kill your pet for no reason. https//t.co/GYXH2mRycC",0.0,0.0,0
 my friend  decided tonight to commit violent active of murder. We would like you to teach him of the importance of the Asian lady bug in our world. Thank you. https//t.co/CFE1ARsmFz,0.5333333333333333,-0.3111111111111111,-1
 They have their own culture and no humans are not creatures that seeks coexistence with other creatures,0.6875,0.2375,1
  Worst one i have ever seen,1.0,-1.0,-1
"   _marmo WAit in confused, what does he have to do it with ?",0.7,-0.4,-1
  Ok this is nostalgic but still crap,0.7666666666666666,-0.26666666666666666,-1
 _Sakurai  You really expect them to consider when you guys are the biggest hypocrites that I've ever seen,0.2,0.2,1
" Signed. Has Amber Cobb been criminally charged with animal abuse, please?  That poor filly. The video is horrifying. Has it been shared with police or local or state prosecutors &amp; a report filed? Cobb needs more than a ban, she needs to be charged and prosecuted. What a monster.",0.53,-0.24000000000000005,-1
"  I can’t even take fucking peta seriously man ,this is a joke … right ?",0.6674603174603174,-0.21587301587301588,-1
